TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	SOC-lz(s)_UZ   	Calcite(s)_UZ  	Calcite-lz(s)_UZ	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	SOC-lz(s)_LZ   	Calcite(s)_LZ  	Calcite-lz(s)_LZ	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	SOC-lz(s)_riv  	Calcite(s)_riv 	Calcite-lz(s)_riv	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	SOC-lz(s)_rate_UZ      	Calcite(s)_rate_UZ     	Calcite-lz(s)_rate_UZ  	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	SOC-lz(s)_rate_LZ      	Calcite(s)_rate_LZ     	Calcite-lz(s)_rate_LZ  	CO2(*g)_rate_LZ        
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             
20151010       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	8.99344e-07    	1.1619e-05     	0.000502526    	0.000570803    	0.000673941    	0.0192163      	0.08481        	7.34763e-10    	0.0127595      	2.6889e-09     	10             	1.22017e-08    	3.08795e-08    	0.00092127     	0.00728366     	4.34961e-07    	8.59299e-06    	0.000719565    	0.000642936    	6.74002e-05    	0.000237449    	8.65951e-10    	0.00735708     	2.71646e-09    	0.0406102      	87             	2.53926e-08    	9.26331e-08    	0.0006339      	9.00117e-06    	4.34961e-07    	8.59299e-06    	0.000719565    	0.000642936    	6.74002e-05    	9.63477e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.53926e-08    	9.26331e-08    	0.0006339      	3.65233e-22    	-0.00148983            	-2.50516e-12           	-0.00248606            	-1.97656e-11           	3.5555e-07             	-1.47143e-14           	-0.000396541           	7.11184e-10            	-0.000150219           	-2.55966e-06           
20151011       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.84885e-07    	1.17559e-05    	0.000517736    	0.000587777    	0.000699849    	0.0190154      	0.0848092      	7.34761e-10    	0.0127586      	2.68888e-09    	10             	1.2415e-08     	3.24073e-08    	0.000932855    	0.0074846      	4.34982e-07    	8.59299e-06    	0.000720252    	0.000643378    	6.58873e-05    	0.000237644    	8.65951e-10    	0.00735707     	2.71647e-09    	0.0406102      	87             	2.53922e-08    	9.27228e-08    	0.000634516    	8.80634e-06    	4.34982e-07    	8.59299e-06    	0.000720252    	0.000643378    	6.58873e-05    	9.64267e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.53922e-08    	9.27228e-08    	0.000634516    	3.57328e-22    	-0.00121436            	-2.59377e-12           	-0.00126523            	-1.95628e-11           	2.72092e-07            	-1.47143e-14           	-0.000422964           	7.03227e-10            	-0.000118948           	6.35225e-05            
20151012       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.84404e-07    	1.1905e-05     	0.000528213    	0.000599546    	0.000712688    	0.0189174      	0.084808       	7.34759e-10    	0.0127583      	2.68887e-09    	10             	1.24312e-08    	3.31324e-08    	0.000950492    	0.00758264     	4.34524e-07    	8.59299e-06    	0.000721364    	0.000644093    	6.44071e-05    	0.000237835    	8.65951e-10    	0.00735707     	2.71647e-09    	0.0406102      	87             	2.54202e-08    	9.2973e-08     	0.000634797    	8.61542e-06    	4.34524e-07    	8.59299e-06    	0.000721364    	0.000644093    	6.44071e-05    	9.65042e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.54202e-08    	9.2973e-08     	0.000634797    	3.49581e-22    	-0.00173553            	-2.6558e-12            	-0.000526446           	-1.94385e-11           	4.52124e-07            	-1.47143e-14           	-0.000411713           	7.0507e-10             	-0.000192057           	8.60956e-05            
20151013       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	8.92671e-07    	1.16791e-05    	0.000514102    	0.000583826    	0.000687732    	0.0191088      	0.0848064      	7.34757e-10    	0.0127582      	2.68886e-09    	10             	1.23035e-08    	3.18824e-08    	0.0009347      	0.00739116     	4.35857e-07    	8.6157e-06     	0.000721538    	0.000644744    	6.701e-05      	0.000237499    	8.65951e-10    	0.00735707     	2.71648e-09    	0.0406102      	87             	2.53433e-08    	9.27175e-08    	0.000636875    	8.95095e-06    	4.35857e-07    	8.6157e-06     	0.000721538    	0.000644744    	6.701e-05      	9.6368e-21     	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.53433e-08    	9.27175e-08    	0.000636875    	3.63195e-22    	-0.00241746            	-2.69843e-12           	-9.13263e-05           	-1.93694e-11           	7.37122e-07            	-1.47143e-14           	-0.00040088            	7.08969e-10            	-0.000299877           	0.000103621            
20151014       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	8.90748e-07    	1.14689e-05    	0.000505602    	0.000574306    	0.000675585    	0.0192035      	0.0848048      	7.34756e-10    	0.0127577      	2.68885e-09    	10             	1.23223e-08    	3.13829e-08    	0.000917839    	0.00729654     	4.37176e-07    	8.63921e-06    	0.000721647    	0.000645376    	6.96727e-05    	0.000237157    	8.65951e-10    	0.00735706     	2.71649e-09    	0.0406102      	87             	2.52677e-08    	9.24579e-08    	0.000638878    	9.29321e-06    	4.37176e-07    	8.63921e-06    	0.000721647    	0.000645376    	6.96727e-05    	9.62292e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.52677e-08    	9.24579e-08    	0.000638878    	3.77083e-22    	-0.00240579            	-2.63501e-12           	-0.000744879           	-1.9479e-11            	7.03525e-07            	-1.47143e-14           	-0.000418705           	7.0836e-10             	-0.000294471           	0.000155999            
20151015       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.80026e-07    	1.1612e-05     	0.000519778    	0.000590152    	0.000699198    	0.0190204      	0.0848039      	7.34754e-10    	0.012757       	2.68883e-09    	10             	1.24854e-08    	3.27249e-08    	0.000931251    	0.00747961     	4.36866e-07    	8.63921e-06    	0.000722421    	0.000645874    	6.8109e-05     	0.000237358    	8.65951e-10    	0.00735706     	2.71649e-09    	0.0406102      	87             	2.52864e-08    	9.2629e-08     	0.000639089    	9.09234e-06    	4.36866e-07    	8.63921e-06    	0.000722421    	0.000645874    	6.8109e-05     	9.63107e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.52864e-08    	9.2629e-08     	0.000639089    	3.68932e-22    	-0.00133466            	-2.59433e-12           	-0.00107452            	-1.95264e-11           	3.06299e-07            	-1.47143e-14           	-0.000437004           	7.07663e-10            	-0.000134108           	0.000161144            
20151016       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	8.7955e-07     	1.1589e-05     	0.000519965    	0.000590457    	0.00069515     	0.0190515      	0.084803       	7.34752e-10    	0.0127567      	2.68882e-09    	10             	1.24924e-08    	3.27556e-08    	0.000931065    	0.00744848     	4.37542e-07    	8.64817e-06    	0.000722493    	0.00064615     	6.83855e-05    	0.000237322    	8.65951e-10    	0.00735706     	2.7165e-09     	0.0406102      	87             	2.52478e-08    	9.24979e-08    	0.000640131    	9.12789e-06    	4.37542e-07    	8.64817e-06    	0.000722493    	0.00064615     	6.83855e-05    	9.62963e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.52478e-08    	9.24979e-08    	0.000640131    	3.70375e-22    	-0.00136624            	-2.6536e-12            	-0.000392942           	-1.94128e-11           	3.28345e-07            	-1.47143e-14           	-0.000425387           	7.10356e-10            	-0.000139535           	0.000167277            
20151017       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	8.77378e-07    	1.12538e-05    	0.000502352    	0.000570955    	0.000664902    	0.0192874      	0.0848023      	7.3475e-10     	0.0127565      	2.68881e-09    	10             	1.25072e-08    	3.16417e-08    	0.000898455    	0.00721256     	4.40844e-07    	8.67844e-06    	0.000720629    	0.000645722    	7.28385e-05    	0.000236751    	8.65951e-10    	0.00735705     	2.7165e-09     	0.0406102      	87             	2.50576e-08    	9.15602e-08    	0.000643325    	9.69887e-06    	4.40844e-07    	8.67844e-06    	0.000720629    	0.000645722    	7.28385e-05    	9.60646e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.50576e-08    	9.15602e-08    	0.000643325    	3.93543e-22    	-0.00113681            	-2.64011e-12           	-0.000374399           	-1.94092e-11           	2.56912e-07            	-1.47143e-14           	-0.000426902           	7.09897e-10            	-0.000109585           	0.000172846            
20151018       	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	8.64042e-07    	1.13275e-05    	0.000513529    	0.000583395    	0.000687678    	0.0191093      	0.0848017      	7.34749e-10    	0.0127557      	2.68879e-09    	10             	1.27107e-08    	3.28996e-08    	0.000903747    	0.00739074     	4.40855e-07    	8.67844e-06    	0.000721005    	0.000645964    	7.12051e-05    	0.00023696     	8.65951e-10    	0.00735705     	2.71651e-09    	0.0406102      	87             	2.50573e-08    	9.16086e-08    	0.000643668    	9.48975e-06    	4.40855e-07    	8.67844e-06    	0.000721005    	0.000645964    	7.12051e-05    	9.61494e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.50573e-08    	9.16086e-08    	0.000643668    	3.85058e-22    	-0.000774245           	-2.56664e-12           	-0.00109222            	-1.95185e-11           	1.39499e-07            	-1.47143e-14           	-0.000458231           	7.00719e-10            	-6.53201e-05           	0.000191802            
20151019       	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	8.58892e-07    	1.13277e-05    	0.000517221    	0.000587465    	0.000687959    	0.0191071      	0.0848013      	7.34747e-10    	0.0127554      	2.68878e-09    	10             	1.27903e-08    	3.33529e-08    	0.000904579    	0.00739292     	4.40976e-07    	8.67844e-06    	0.000721284    	0.000646143    	6.96069e-05    	0.000237165    	8.65951e-10    	0.00735705     	2.71652e-09    	0.0406102      	87             	2.50508e-08    	9.16214e-08    	0.000644085    	9.28477e-06    	4.40976e-07    	8.67844e-06    	0.000721284    	0.000646143    	6.96069e-05    	9.62326e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.50508e-08    	9.16214e-08    	0.000644085    	3.76741e-22    	-0.000615106           	-2.61515e-12           	-0.000510028           	-1.94184e-11           	1.04703e-07            	-1.47143e-14           	-0.000445951           	7.01723e-10            	-4.83693e-05           	0.000177084            
