TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	SOC-lz(s)_UZ   	Calcite(s)_UZ  	Calcite-lz(s)_UZ	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	SOC-lz(s)_LZ   	Calcite(s)_LZ  	Calcite-lz(s)_LZ	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	SOC-lz(s)_riv  	Calcite(s)_riv 	Calcite-lz(s)_riv	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	SOC-lz(s)_rate_UZ      	Calcite(s)_rate_UZ     	Calcite-lz(s)_rate_UZ  	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	SOC-lz(s)_rate_LZ      	Calcite(s)_rate_LZ     	Calcite-lz(s)_rate_LZ  	CO2(*g)_rate_LZ        
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             
20151001       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.34765e-06    	1.24241e-05    	0.00027515     	0.00032159     	0.000594967    	0.0198561      	0.0853929      	7.34605e-10    	0.012967       	2.68909e-09    	10             	7.98758e-09    	1.08516e-08    	0.00077052     	0.00664386     	4.17396e-07    	9.31204e-06    	0.000718993    	0.000627445    	6.01154e-05    	0.00023839     	8.65951e-10    	0.00735746     	2.716e-09      	0.0406103      	87             	2.6441e-08     	9.6305e-08     	0.00060828     	8.0601e-06     	6.48677e-07    	1.07458e-05    	0.000514334    	0.000486529    	0.000306536    	8.52953e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.68397e-08    	4.34138e-08    	0.000683211    	1.47047e-21    	0                      	0                      	0                      	0                      	0                      	0                      	0                      	0                      	0                      	0                      
20151002       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	9.97735e-07    	1.26148e-05    	0.000363697    	0.000419711    	0.000614928    	0.0196904      	0.0853921      	7.34603e-10    	0.0129615      	2.68907e-09    	10             	1.08791e-08    	1.97036e-08    	0.000747801    	0.00680959     	4.22749e-07    	9.35827e-06    	0.00071496     	0.000625142    	6.55704e-05    	0.000237685    	8.65951e-10    	0.00735746     	2.71601e-09    	0.0406103      	87             	2.61019e-08    	9.45204e-08    	0.000612726    	8.76546e-06    	4.75356e-07    	9.89273e-06    	0.00065728     	0.000591427    	0.000155731    	9.19467e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.31568e-08    	7.6897e-08     	0.00063493     	8.05327e-22    	-0.00120981            	-2.31257e-12           	-0.00827794            	-2.12553e-11           	8.2534e-08             	-1.47143e-14           	-0.000370057           	6.9523e-10             	-0.000162332           	-0.000456678           
20151003       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.52679e-07    	1.2847e-05     	0.000423966    	0.000486567    	0.000660406    	0.0193231      	0.0853914      	7.34602e-10    	0.0129582      	2.68906e-09    	10             	1.27944e-08    	2.71532e-08    	0.000741236    	0.00717689     	4.25363e-07    	9.37922e-06    	0.000713978    	0.000624802    	6.7242e-05     	0.000237469    	8.65951e-10    	0.00735745     	2.71602e-09    	0.0406103      	87             	2.59408e-08    	9.38052e-08    	0.000615686    	8.98077e-06    	4.25363e-07    	9.37922e-06    	0.000713978    	0.000624802    	6.7242e-05     	9.63559e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.59408e-08    	9.38052e-08    	0.000615686    	3.64406e-22    	-0.000981278           	-2.41845e-12           	-0.00496427            	-2.05341e-11           	5.19611e-08            	-1.47143e-14           	-0.000407149           	6.7472e-10             	-0.000132174           	-0.000336497           
20151004       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.90583e-07    	1.30918e-05    	0.000462165    	0.000529067    	0.00069124     	0.0190818      	0.0853908      	7.346e-10      	0.0129564      	2.68905e-09    	10             	1.38409e-08    	3.21202e-08    	0.000746928    	0.00741823     	4.2628e-07     	9.37922e-06    	0.000714778    	0.000625315    	6.57505e-05    	0.000237661    	8.65951e-10    	0.00735745     	2.71602e-09    	0.0406103      	87             	2.58859e-08    	9.37149e-08    	0.000617682    	8.78868e-06    	4.2628e-07     	9.37922e-06    	0.000714778    	0.000625315    	6.57505e-05    	9.64339e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.58859e-08    	9.37149e-08    	0.000617682    	3.56611e-22    	-0.000979038           	-2.54531e-12           	-0.00269439            	-1.99732e-11           	4.9968e-08             	-1.47143e-14           	-0.000417411           	6.6792e-10             	-0.000136931           	-0.000283476           
20151005       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.67186e-07    	1.33768e-05    	0.000487113    	0.00055701     	0.000712324    	0.0189202      	0.0853901      	7.34598e-10    	0.0129556      	2.68903e-09    	10             	1.42903e-08    	3.50219e-08    	0.000762498    	0.00757982     	4.2706e-07     	9.37922e-06    	0.000715595    	0.000625839    	6.4288e-05     	0.00023785     	8.65951e-10    	0.00735745     	2.71603e-09    	0.0406103      	87             	2.58396e-08    	9.36577e-08    	0.000619497    	8.60002e-06    	4.2706e-07     	9.37922e-06    	0.000715595    	0.000625839    	6.4288e-05     	9.65104e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.58396e-08    	9.36577e-08    	0.000619497    	3.48956e-22    	-0.000980554           	-2.62709e-12           	-0.00130381            	-1.96075e-11           	5.37224e-08            	-1.47143e-14           	-0.000405698           	6.68403e-10            	-0.000139306           	-0.000247376           
20151006       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.9355e-06     	1.5e-07        	1e-10          	7.75e-07       	2.83e-05       	7.64572e-07    	1.37389e-05    	0.000505689    	0.000578049    	0.000739464    	0.0187162      	0.0853894      	7.34596e-10    	0.0129552      	2.68902e-09    	10             	1.43592e-08    	3.65854e-08    	0.000787779    	0.00778381     	4.27663e-07    	9.37776e-06    	0.000716385    	0.000626321    	6.28447e-05    	0.000238036    	8.65951e-10    	0.00735744     	2.71603e-09    	0.0406103      	87             	2.5804e-08     	9.36352e-08    	0.000621037    	8.41353e-06    	4.27663e-07    	9.37776e-06    	0.000716385    	0.000626321    	6.28447e-05    	9.65861e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.5804e-08     	9.36352e-08    	0.000621037    	3.41389e-22    	-0.00103883            	-2.69726e-12           	-0.000461029           	-1.93861e-11           	6.583e-08              	-1.47143e-14           	-0.000394582           	6.69192e-10            	-0.000153114           	-0.000220489           
20151007       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.74586e-07    	1.40025e-05    	0.000514511    	0.000588175    	0.00075988     	0.0185656      	0.0853887      	7.34595e-10    	0.0129553      	2.68901e-09    	10             	1.41829e-08    	3.67919e-08    	0.000811485    	0.00793439     	4.28067e-07    	9.37776e-06    	0.000717425    	0.00062699     	6.14404e-05    	0.000238218    	8.65951e-10    	0.00735744     	2.71604e-09    	0.0406103      	87             	2.57808e-08    	9.36915e-08    	0.000622497    	8.23181e-06    	4.28067e-07    	9.37776e-06    	0.000717425    	0.00062699     	6.14404e-05    	9.66598e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.57808e-08    	9.36915e-08    	0.000622497    	3.34015e-22    	-0.00113315            	-2.78685e-12           	7.30336e-05            	-1.925e-11             	8.67066e-08            	-1.47143e-14           	-0.000384007           	6.70166e-10            	-0.000175939           	-0.000200424           
20151008       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.90162e-07    	1.42589e-05    	0.000520902    	0.000595608    	0.000780254    	0.0184178      	0.0853878      	7.34593e-10    	0.0129555      	2.68899e-09    	10             	1.39101e-08    	3.65505e-08    	0.000837682    	0.00808225     	4.28154e-07    	9.37776e-06    	0.000718748    	0.00062784     	6.00647e-05    	0.000238396    	8.65951e-10    	0.00735744     	2.71604e-09    	0.0406103      	87             	2.57771e-08    	9.38565e-08    	0.000623735    	8.05352e-06    	4.28154e-07    	9.37776e-06    	0.000718748    	0.00062784     	6.00647e-05    	9.67322e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.57771e-08    	9.38565e-08    	0.000623735    	3.26781e-22    	-0.00134048            	-2.85377e-12           	0.00024868             	-1.92125e-11           	1.22851e-07            	-1.47143e-14           	-0.000373903           	6.72259e-10            	-0.000223147           	-0.00018662            
20151009       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	8.0275e-07     	1.24027e-05    	0.000430645    	0.00049412     	0.000614491    	0.0196939      	0.0853871      	7.34591e-10    	0.0129557      	2.68898e-09    	10             	1.35974e-08    	2.93283e-08    	0.000708446    	0.00680608     	4.31688e-07    	9.42063e-06    	0.000715533    	0.000626504    	6.55916e-05    	0.000237682    	8.65951e-10    	0.00735744     	2.71605e-09    	0.0406103      	87             	2.55633e-08    	9.26517e-08    	0.000626136    	8.7682e-06     	5.10995e-07    	1.03455e-05    	0.000627149    	0.000585445    	0.000235833    	8.82895e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.15268e-08    	6.81584e-08    	0.000651696    	1.17105e-21    	-0.000970762           	-2.9197e-12            	0.000334651            	-1.92003e-11           	8.95843e-08            	-1.47143e-14           	-0.000364238           	6.75712e-10            	-0.000148084           	-0.000135166           
